Date,TRDPRC_1
2013-09-19,41.53
2013-09-20,40.98
2013-09-23,40.8
2013-09-24,40.61
2013-09-25,40.269
2013-09-26,40.48
2013-09-27,40.23
2013-09-30,39.8
2013-10-01,40.04
2013-10-02,39.955
2013-10-03,39.75
2013-10-04,39.81
2013-10-07,39.68
2013-10-08,39.68
2013-10-09,39.71
2013-10-10,40.45
2013-10-11,40.57
2013-10-14,40.74
2013-10-15,40.37
2013-10-16,40.97
2013-10-17,41.43
2013-10-18,41.49
2013-10-21,41.4
2013-10-22,41.92
2013-10-23,42.0
2013-10-24,41.92
2013-10-25,42.02
2013-10-28,42.57
2013-10-29,42.94
2013-10-30,42.57
2013-10-31,42.345
2013-11-01,42.51
2013-11-04,42.55
2013-11-05,42.63
2013-11-06,43.09
2013-11-07,42.46
2013-11-08,42.67
2013-11-11,42.535
2013-11-12,42.61
2013-11-13,42.97
2013-11-14,43.28
2013-11-15,43.33
2013-11-18,43.195
2013-11-19,43.04
2013-11-20,42.86
2013-11-21,42.935
2013-11-22,43.16
2013-11-25,43.09
2013-11-26,43.05
2013-11-27,43.08
2013-11-29,43.01
2013-12-02,42.78
2013-12-03,42.99
2013-12-04,42.89
2013-12-05,42.5
2013-12-06,43.08
2013-12-09,43.23
2013-12-10,42.86
2013-12-11,42.93
2013-12-12,42.34
2013-12-13,42.27
2013-12-16,42.26
2013-12-17,42.06
2013-12-18,42.76
2013-12-19,42.68
2013-12-20,42.55
2013-12-23,42.51
2013-12-24,42.57
2013-12-26,42.74
2013-12-27,42.84
2013-12-30,42.95
2013-12-31,42.98
2014-01-02,42.45
2014-01-03,42.37
2014-01-06,42.21
2014-01-07,42.44
2014-01-08,42.12
2014-01-09,42.34
2014-01-10,42.4
2014-01-13,42.16
2014-01-14,42.38
2014-01-15,42.39
2014-01-16,42.4
2014-01-17,42.07
2014-01-21,42.23
2014-01-22,42.23
2014-01-23,41.86
2014-01-24,41.48
2014-01-27,41.31
2014-01-28,41.63
2014-01-29,40.9
2014-01-30,40.96
2014-01-31,40.76
2014-02-03,39.88
2014-02-04,40.09
2014-02-05,40.12
2014-02-06,40.55
2014-02-07,40.93
2014-02-10,41.09
2014-02-11,41.57
2014-02-12,41.39
2014-02-13,41.6
2014-02-14,41.84
2014-02-18,41.6
2014-02-19,41.51
2014-02-20,41.69
2014-02-21,41.6
2014-02-24,41.75
2014-02-25,41.91
2014-02-26,41.87
2014-02-27,42.06
2014-02-28,42.35
2014-03-03,42.12
2014-03-04,42.69
2014-03-05,42.55
2014-03-06,42.54
2014-03-07,42.66
2014-03-10,42.7
2014-03-11,42.68
2014-03-12,42.77
2014-03-13,42.56
2014-03-14,42.58
2014-03-17,42.83
2014-03-18,42.92
2014-03-19,42.59
2014-03-20,42.74
2014-03-21,42.5
2014-03-24,42.46
2014-03-25,42.77
2014-03-26,42.67
2014-03-27,42.64
2014-03-28,42.75
2014-03-31,43.06
2014-04-01,42.99
2014-04-02,43.04
2014-04-03,43.09
2014-04-04,42.95
2014-04-07,42.99
2014-04-08,43.21
2014-04-09,43.4
2014-04-10,42.97
2014-04-11,42.75
2014-04-14,43.09
2014-04-15,43.2
2014-04-16,43.62
2014-04-17,43.63
2014-04-21,43.65
2014-04-22,43.63
2014-04-23,43.56
2014-04-24,43.73
2014-04-25,43.79
2014-04-28,44.29
2014-04-29,44.1
2014-04-30,44.24
2014-05-01,44.2
2014-05-02,44.2
2014-05-05,44.1
2014-05-06,43.82
2014-05-07,44.24
2014-05-08,44.3
2014-05-09,44.51
2014-05-12,44.55
2014-05-13,44.64
2014-05-14,44.4
2014-05-15,44.01
2014-05-16,44.28
2014-05-19,44.19
2014-05-20,44.03
2014-05-21,44.28
2014-05-22,44.21
2014-05-23,44.28
2014-05-27,44.4
2014-05-28,44.34
2014-05-29,44.69
2014-05-30,45.04
2014-06-02,44.93
2014-06-03,44.77
2014-06-04,44.93
2014-06-05,45.11
2014-06-06,45.23
2014-06-09,45.16
2014-06-10,45.16
2014-06-11,45.04
2014-06-12,44.72
2014-06-13,44.71
2014-06-16,44.88
2014-06-17,44.88
2014-06-18,45.41
2014-06-19,45.67
2014-06-20,45.22
2014-06-23,44.97
2014-06-24,44.81
2014-06-25,44.74
2014-06-26,44.58
2014-06-27,44.655
2014-06-30,44.62
2014-07-01,44.72
2014-07-02,44.84
2014-07-03,45.09
2014-07-07,45.16
2014-07-08,45.07
2014-07-09,45.27
2014-07-10,45.2
2014-07-11,45.26
2014-07-14,45.42
2014-07-15,45.02
2014-07-16,45.03
2014-07-17,44.75
2014-07-18,45.2
2014-07-21,44.99
2014-07-22,44.91
2014-07-23,44.85
2014-07-24,44.97
2014-07-25,44.79
2014-07-28,44.56
2014-07-29,44.36
2014-07-30,43.89
2014-07-31,43.1399
2014-08-01,43.47
2014-08-04,43.61
2014-08-05,43.42
2014-08-06,43.79
2014-08-07,43.43
2014-08-08,43.87
2014-08-11,44.18
2014-08-12,44.15
2014-08-13,44.28
2014-08-14,44.46
2014-08-15,44.52
2014-08-18,44.78
2014-08-19,44.9
2014-08-20,44.87
2014-08-21,44.95
2014-08-22,44.84
2014-08-25,45.09
2014-08-26,45.06
2014-08-27,45.08
2014-08-28,45.1
2014-08-29,45.13
2014-09-02,45.15
2014-09-03,45.18
2014-09-04,45.32
2014-09-05,45.58
2014-09-08,45.24
2014-09-09,45.13
2014-09-10,45.35
2014-09-11,45.37
2014-09-12,45.05
2014-09-15,45.27
2014-09-16,45.61
2014-09-17,45.51
2014-09-18,45.6
2014-09-19,45.43
2014-09-22,45.35
2014-09-23,44.95
2014-09-24,45.53
2014-09-25,44.93
2014-09-26,45.1
2014-09-29,45.09
2014-09-30,45.11
2014-10-01,44.825
2014-10-02,44.91
2014-10-03,45.44
2014-10-06,45.46
2014-10-07,45.19
2014-10-08,45.85
2014-10-09,45.39
2014-10-10,45.61
2014-10-13,44.98
2014-10-14,44.96
2014-10-15,44.42
2014-10-16,44.09
2014-10-17,44.63
2014-10-20,45.27
2014-10-21,45.46
2014-10-22,45.56
2014-10-23,45.53
2014-10-24,45.91
2014-10-27,46.02
2014-10-28,46.2
2014-10-29,46.12
2014-10-30,46.41
2014-10-31,46.71
2014-11-03,46.89
2014-11-04,47.14
2014-11-05,47.47
2014-11-06,47.57
2014-11-07,47.74
2014-11-10,47.95
2014-11-11,47.86
2014-11-12,47.86
2014-11-13,48.03
2014-11-14,47.76
2014-11-17,48.08
2014-11-18,48.26
2014-11-19,48.46
2014-11-20,48.25
2014-11-21,48.45
2014-11-24,48.42
2014-11-25,48.46
2014-11-26,48.68
2014-11-28,49.3
2014-12-01,48.975
2014-12-02,49.15
2014-12-03,48.8
2014-12-04,48.76
2014-12-05,48.85
2014-12-08,48.75
2014-12-09,48.59
2014-12-10,48.13
2014-12-11,48.53
2014-12-12,47.91
2014-12-15,47.59
2014-12-16,47.41
2014-12-17,48.1
2014-12-18,49.02
2014-12-19,48.62
2014-12-22,49.09
2014-12-23,49.43
2014-12-24,49.38
2014-12-26,49.46
2014-12-29,49.31
2014-12-30,49.09
2014-12-31,48.49
2015-01-02,48.35
2015-01-05,48.01
2015-01-06,47.95
2015-01-07,48.77
2015-01-08,49.51
2015-01-09,49.11
2015-01-12,48.96
2015-01-13,48.95
